VaR,comp_time,nu,outlier_ratio,test_accuracy,tr-CVaR,trial
-0.4738054181635228,0.02631998062133789,0.1,0.06,0.976,3.47889236781751,28.0
-7.007293070972847,0.03955197334289551,0.9,0.06,0.9695,-341.17347273252034,29.0
-5.920158526466832,0.03176403045654297,0.8,0.06,0.971,-276.2783293747432,29.0
-5.4512588991058974,0.03417801856994629,0.7,0.06,0.973,-218.98149507152823,29.0
-4.690157183378174,0.033290863037109375,0.6,0.06,0.978,-167.6283645030298,29.0
-4.104985221627276,0.026376008987426758,0.5,0.06,0.977,-123.28012450877944,29.0
-3.7902244632897406,0.025213003158569336,0.4,0.06,0.976,-83.31487532521926,29.0
-3.2519838014038083,0.02645111083984375,0.29999999999999993,0.06,0.979,-48.17345464366731,29.0
-2.297304355150311,0.02773594856262207,0.19999999999999996,0.06,0.978,-19.861897270092488,29.0
-0.9408275871768412,0.035653114318847656,0.1,0.06,0.9785,-4.07185479790515,29.0
-6.917191889712569,0.03303194046020508,0.9,0.06,0.9755,-318.52706053824426,30.0
-6.2410070872898835,0.038572072982788086,0.8,0.06,0.971,-252.8916523583173,30.0
-5.42568154222684,0.03714489936828613,0.7,0.06,0.981,-194.99257878699362,30.0
-4.768873201011484,0.04438304901123047,0.6,0.06,0.9815,-145.02082379474643,30.0
-4.000584224256518,0.02452707290649414,0.5,0.06,0.9775,-101.47624092573429,30.0
-3.5269352683473225,0.03191184997558594,0.4,0.06,0.974,-62.988331307951874,30.0
-2.740808628268422,0.031152963638305664,0.29999999999999993,0.06,0.9755,-30.586404838360703,30.0
-1.5183067482067998,0.023628950119018555,0.19999999999999996,0.06,0.971,-8.770658731176084,30.0
-0.1566192073271827,0.03091120719909668,0.1,0.06,0.972,2.9975312581377977,30.0
-6.592256670960092,0.03663301467895508,0.9,0.06,0.971,-290.9243985966181,31.0
-5.915857133386665,0.03229713439941406,0.8,0.06,0.9705,-228.53074031204807,31.0
-5.259919455493838,0.04491901397705078,0.7,0.06,0.978,-172.63458548501788,31.0
-4.456160833001002,0.03095698356628418,0.6,0.06,0.981,-123.75829357522767,31.0
-3.9315716171316057,0.02943897247314453,0.5,0.06,0.9815,-81.49395232871859,31.0
-3.398786346225389,0.028354883193969727,0.4,0.06,0.9815,-45.07066242070601,31.0
-2.7485686970572183,0.02729511260986328,0.29999999999999993,0.06,0.9785,-14.04355060051814,31.0
-2.2059452000831943,0.03323817253112793,0.19999999999999996,0.06,0.971,10.382180155541132,31.0
1.9041912178351112,0.026311874389648438,0.1,0.06,0.875,16.17964728828398,31.0
-7.150746942911486,0.04605507850646973,0.9,0.06,0.9755,-324.4527513543926,32.0
-5.979172195658787,0.030097007751464844,0.8,0.06,0.979,-258.70852552804826,32.0
-5.434990580672875,0.033139944076538086,0.7,0.06,0.9775,-201.24511265791733,32.0
-4.945953592253044,0.03104114532470703,0.6,0.06,0.977,-149.91480923554838,32.0
-4.321257578120196,0.03393411636352539,0.5,0.06,0.9745,-103.9558787273545,32.0
-3.8095063440600083,0.029548168182373047,0.4,0.06,0.9765,-63.248109366778316,32.0
-2.952360435376626,0.038294076919555664,0.29999999999999993,0.06,0.9715,-30.278475164061547,32.0
-1.7638072790798878,0.02496814727783203,0.19999999999999996,0.06,0.9715,-6.866843075310536,32.0
-0.021701957983608213,0.041918039321899414,0.1,0.06,0.966,2.2466457094884706,32.0
-7.377095965803752,0.029978036880493164,0.9,0.06,0.9855,-318.6806492663524,33.0
-5.694530169400071,0.03309202194213867,0.8,0.06,0.984,-254.17438473346357,33.0
-5.06997300621215,0.02956700325012207,0.7,0.06,0.98,-199.94444873842247,33.0
-4.673530868808842,0.027462005615234375,0.6,0.06,0.9855,-151.4102904272316,33.0
-4.340229483373755,0.031061172485351562,0.5,0.06,0.984,-106.21192435489888,33.0
-3.5470449074807417,0.028240203857421875,0.4,0.06,0.9775,-67.81672431909347,33.0
-2.975200665922667,0.03401994705200195,0.29999999999999993,0.06,0.98,-35.124137596911176,33.0
-1.7954593854099754,0.025995969772338867,0.19999999999999996,0.06,0.981,-11.344687905155437,33.0
-0.410354716928009,0.07136392593383789,0.1,0.06,0.9775,0.36735469835940116,33.0
-6.498982633414569,0.031579017639160156,0.9,0.06,0.9815,-327.27222398142214,34.0
-5.779360311323913,0.04344916343688965,0.8,0.06,0.978,-265.00373318461226,34.0
-5.284279674584939,0.02804398536682129,0.7,0.06,0.9795,-209.950038744337,34.0
-4.571664071565676,0.04971003532409668,0.6,0.06,0.9745,-160.83430976121008,34.0
-4.1267162655750385,0.028232097625732422,0.5,0.06,0.9755,-116.80210358277878,34.0
-3.641824317244781,0.025126934051513672,0.4,0.06,0.9765,-77.77218214967658,34.0
-3.0724873998183804,0.02692699432373047,0.29999999999999993,0.06,0.9765,-44.328473058634984,34.0
-2.648095831038769,0.03337502479553223,0.19999999999999996,0.06,0.9765,-15.841448561394422,34.0
-0.9962316586568628,0.027127981185913086,0.1,0.06,0.98,0.2344480260608961,34.0
-6.9328251392101246,0.03981590270996094,0.9,0.06,0.9665,-354.60883976122796,35.0
-5.966636711592721,0.03325009346008301,0.8,0.06,0.98,-290.89518860890206,35.0
-5.530706023994101,0.031090974807739258,0.7,0.06,0.9815,-233.51335151381596,35.0
-5.075454822546128,0.03404116630554199,0.6,0.06,0.9825,-180.84686648725693,35.0
-4.558460961661131,0.03811311721801758,0.5,0.06,0.983,-132.93964228097107,35.0
-3.9285910855516084,0.027098894119262695,0.4,0.06,0.982,-89.91252294315504,35.0
-3.2656345392670922,0.041558027267456055,0.29999999999999993,0.06,0.982,-54.01403859211005,35.0
-2.7066157629311984,0.027502059936523438,0.19999999999999996,0.06,0.9825,-23.807097256140032,35.0
-1.4637048169919946,0.025255918502807617,0.1,0.06,0.982,-3.816617603852146,35.0
-6.803176992399437,0.033010005950927734,0.9,0.06,0.967,-325.8688549232289,36.0
-5.995526568403907,0.029927968978881836,0.8,0.06,0.975,-262.0747713867596,36.0
-5.396811294630687,0.03272294998168945,0.7,0.06,0.974,-204.90866846503457,36.0
-4.758718289895995,0.0331571102142334,0.6,0.06,0.978,-154.7406914403562,36.0
-4.0417568239749855,0.02635788917541504,0.5,0.06,0.9815,-111.16270334222331,36.0
-3.7746087362895313,0.027444839477539062,0.4,0.06,0.9825,-72.25180998597922,36.0
-3.0775031495779333,0.028625965118408203,0.29999999999999993,0.06,0.9795,-37.4557006889249,36.0
-1.8925906125461298,0.03329896926879883,0.19999999999999996,0.06,0.9615,-13.18763544347461,36.0
-0.6224990866764892,0.0335240364074707,0.1,0.06,0.9655,-0.30576921513736366,36.0
-6.583291094539842,0.03998088836669922,0.9,0.06,0.9695,-328.9123951659696,37.0
-5.962515476817197,0.033987998962402344,0.8,0.06,0.975,-265.5513399611221,37.0
-5.223374181906812,0.03133702278137207,0.7,0.06,0.978,-209.52158126163556,37.0
-4.596012359906331,0.0279541015625,0.6,0.06,0.9785,-160.8402464531589,37.0
-3.97424083373486,0.03171491622924805,0.5,0.06,0.9745,-117.61645928315818,37.0
-3.409031606782964,0.027446985244750977,0.4,0.06,0.9755,-81.15358557556267,37.0
-3.0671566931899767,0.031119823455810547,0.29999999999999993,0.06,0.9755,-48.26752029573611,37.0
-2.444886714778457,0.0312809944152832,0.19999999999999996,0.06,0.9695,-21.225349792549597,37.0
-1.1267827876225416,0.02619004249572754,0.1,0.06,0.971,-1.5524468052200202,37.0
-7.981547128687993,0.03635811805725098,0.9,0.06,0.906,-310.4629880558637,38.0
-6.111406106837806,0.03776192665100098,0.8,0.06,0.943,-241.91622767409493,38.0
-5.2403516231482365,0.03364300727844238,0.7,0.06,0.961,-183.7260447143248,38.0
-4.548275173548241,0.037899017333984375,0.6,0.06,0.9515,-135.89313886743057,38.0
-3.946193884758853,0.02581191062927246,0.5,0.06,0.947,-94.0886017676492,38.0
-3.3131987815480897,0.02548694610595703,0.4,0.06,0.944,-57.67093514974238,38.0
-2.6290404656599615,0.030718088150024414,0.29999999999999993,0.06,0.9445,-28.0971580629382,38.0
-1.5565709741580342,0.03027200698852539,0.19999999999999996,0.06,0.938,-6.667388582682454,38.0
0.27186414383122026,0.033210039138793945,0.1,0.06,0.954,3.461427008956619,38.0
-6.283168950832404,0.04658699035644531,0.9,0.06,0.975,-311.3456567026192,39.0
-5.460753000110944,0.02936100959777832,0.8,0.06,0.9795,-252.48071167706482,39.0
-4.885146814967868,0.04026484489440918,0.7,0.06,0.979,-200.71743398742612,39.0
-4.488245811718364,0.025271892547607422,0.6,0.06,0.9785,-154.02189625669297,39.0
-4.057344849948755,0.03068089485168457,0.5,0.06,0.9745,-111.31211977681805,39.0
-3.6823251685108076,0.029555082321166992,0.4,0.06,0.9725,-72.73321563675694,39.0
-2.813434377315683,0.024827957153320312,0.29999999999999993,0.06,0.9755,-40.21804427116882,39.0
-2.0950381555029938,0.06412291526794434,0.19999999999999996,0.06,0.98,-16.64333105278466,39.0
-1.0710686447228555,0.030879974365234375,0.1,0.06,0.9765,-0.9175209893381275,39.0
-6.227392385134998,0.04424309730529785,0.9,0.06,0.984,-328.3523495268954,40.0
-5.763016372338729,0.030074119567871094,0.8,0.06,0.985,-268.4558206106237,40.0
-5.324873049474492,0.03063488006591797,0.7,0.06,0.9845,-213.37789425822743,40.0
-4.805642928403766,0.033444881439208984,0.6,0.06,0.9845,-162.62022741112568,40.0
-4.247743562422478,0.028810977935791016,0.5,0.06,0.983,-118.09159239636841,40.0
-3.6041987522009595,0.02968120574951172,0.4,0.06,0.982,-78.67200840167898,40.0
-3.1418638112293236,0.02603006362915039,0.29999999999999993,0.06,0.982,-44.807272907229965,40.0
-2.538537259147809,0.0323030948638916,0.19999999999999996,0.06,0.9825,-16.34971002360701,40.0
-0.6248783455069606,0.05104708671569824,0.1,0.06,0.9835,0.2343816071605609,40.0
-7.239307926765558,0.031831979751586914,0.9,0.06,0.9695,-335.99562864031384,41.0
-6.061943047821357,0.037637948989868164,0.8,0.06,0.9815,-270.6361867389734,41.0
-5.604278795632504,0.02812504768371582,0.7,0.06,0.9845,-212.51644149285184,41.0
-5.1522230988798645,0.027560949325561523,0.6,0.06,0.9845,-158.3028261071557,41.0
-4.6279750231036045,0.027851104736328125,0.5,0.06,0.98,-110.0767248369384,41.0
-3.972508082933301,0.030906200408935547,0.4,0.06,0.98,-67.00055116439474,41.0
-3.0660249043842924,0.03357815742492676,0.29999999999999993,0.06,0.9815,-31.005438990739442,41.0
-1.5233402849041338,0.025494098663330078,0.19999999999999996,0.06,0.965,-7.099987530489038,41.0
-0.36005723485019075,0.036316871643066406,0.1,0.06,0.943,0.8558994507831486,41.0
-6.728163990995938,0.03493785858154297,0.9,0.06,0.967,-338.5532475939113,42.0
-5.741405419839632,0.06856584548950195,0.8,0.06,0.971,-275.91003561747493,42.0
-5.270698058747911,0.03456902503967285,0.7,0.06,0.97,-220.97021742705726,42.0
-4.591734506173132,0.03372478485107422,0.6,0.06,0.974,-170.49515970407018,42.0
-4.2625094848496765,0.027966976165771484,0.5,0.06,0.974,-126.41305860904019,42.0
-3.794271217280565,0.03287696838378906,0.4,0.06,0.976,-86.28823339833352,42.0
-3.2815802513683834,0.02745985984802246,0.29999999999999993,0.06,0.9775,-50.760696847439576,42.0
-2.750995655840123,0.03010392189025879,0.19999999999999996,0.06,0.9775,-19.945870269136456,42.0
-1.0143486264278994,0.024522066116333008,0.1,0.06,0.9805,-1.7745239031190518,42.0
-6.992189802556407,0.03677821159362793,0.9,0.06,0.9785,-328.05834246699817,43.0
-5.966483942205998,0.03357195854187012,0.8,0.06,0.976,-262.12525250042466,43.0
-5.088982720899791,0.03183484077453613,0.7,0.06,0.9775,-207.57627273833896,43.0
-4.629881832102227,0.027840852737426758,0.6,0.06,0.9755,-159.14867278574897,43.0
-4.213063240584979,0.02633810043334961,0.5,0.06,0.9785,-114.73957618015041,43.0
-3.5763103288129483,0.031008005142211914,0.4,0.06,0.976,-75.70660278059846,43.0
-2.974025676948313,0.02951502799987793,0.29999999999999993,0.06,0.9765,-43.49018598480203,43.0
-2.288849423124442,0.02848196029663086,0.19999999999999996,0.06,0.9725,-17.017414116843675,43.0
-0.7600805247932344,0.024873971939086914,0.1,0.06,0.974,-1.3195983902047015,43.0
-6.879027560944205,0.041914939880371094,0.9,0.06,0.981,-294.2986770227751,44.0
-6.058900692550897,0.04149007797241211,0.8,0.06,0.984,-231.4112426215436,44.0
-5.546132848820934,0.030332088470458984,0.7,0.06,0.984,-174.0136314558796,44.0
-4.817113118554268,0.047557830810546875,0.6,0.06,0.9845,-122.4700798969305,44.0
-3.859354825208855,0.03445911407470703,0.5,0.06,0.985,-79.02284984042547,44.0
-3.4826225171164213,0.042027950286865234,0.4,0.06,0.9855,-42.12190519737895,44.0
-2.9019672475188023,0.028683900833129883,0.29999999999999993,0.06,0.9855,-11.224652204797403,44.0
-1.5615528423045486,0.02480602264404297,0.19999999999999996,0.06,0.9765,11.977054424879041,44.0
1.1808477710160572,0.04006195068359375,0.1,0.06,0.9205,9.11297101316082,44.0
-6.594120645891626,0.041790008544921875,0.9,0.06,0.976,-246.57889617392232,45.0
-5.588775548589432,0.038702964782714844,0.8,0.06,0.9725,-186.71951215388987,45.0
-4.494191611375807,0.03476309776306152,0.7,0.06,0.9695,-136.3328587202572,45.0
-4.08432633342892,0.028495073318481445,0.6,0.06,0.9765,-93.04803101290524,45.0
-3.6406112277189266,0.03412914276123047,0.5,0.06,0.9785,-54.48640055168119,45.0
-3.1609255249631394,0.039381980895996094,0.4,0.06,0.976,-20.175445238866985,45.0
-2.4791596152881175,0.03527212142944336,0.29999999999999993,0.06,0.976,7.753976469648638,45.0
-1.6890697188824606,0.03246784210205078,0.19999999999999996,0.06,0.975,29.270482255790675,45.0
4.188670939817625,0.06385612487792969,0.1,0.06,0.7735,23.856666758757015,45.0
-7.767311072482868,0.06738996505737305,0.9,0.06,0.9215,-320.6078362025848,46.0
-5.723062948746238,0.03613615036010742,0.8,0.06,0.957,-256.48262041238837,46.0
-5.12162667382401,0.02784585952758789,0.7,0.06,0.9615,-202.6844379123067,46.0
-4.611631943955268,0.036830902099609375,0.6,0.06,0.9615,-154.8622504063037,46.0
-4.112478528022572,0.042491912841796875,0.5,0.06,0.961,-111.32247572298792,46.0
-3.5495227711261665,0.023702144622802734,0.4,0.06,0.963,-72.37623014627059,46.0
-2.8989935895084384,0.03905296325683594,0.29999999999999993,0.06,0.9575,-40.26421706659748,46.0
-1.853733024487981,0.027771949768066406,0.19999999999999996,0.06,0.959,-15.954666426863406,46.0
-0.6690073169942429,0.0368351936340332,0.1,0.06,0.9635,-0.7665600108818893,46.0
-6.483039820726155,0.038478851318359375,0.9,0.06,0.9745,-301.9568785457858,47.0
-5.686112600023868,0.03493189811706543,0.8,0.06,0.9785,-240.24467247304474,47.0
-5.111650824359645,0.03733086585998535,0.7,0.06,0.977,-185.8386005765273,47.0
-4.498081267570741,0.030885934829711914,0.6,0.06,0.974,-138.64462544009945,47.0
-4.056429935358575,0.029289960861206055,0.5,0.06,0.9735,-95.79266433032289,47.0
-3.326102301077614,0.028033018112182617,0.4,0.06,0.974,-58.594685978462465,47.0
-2.8330952429465777,0.03046584129333496,0.29999999999999993,0.06,0.971,-27.52139827928857,47.0
-2.2035016695944076,0.031768083572387695,0.19999999999999996,0.06,0.9625,-2.462737619030486,47.0
0.797188621297625,0.04521298408508301,0.1,0.06,0.9485,6.766177758236269,47.0
-6.819119721009592,0.041150808334350586,0.9,0.06,0.98,-318.8063190765057,48.0
-5.856709182269746,0.033869028091430664,0.8,0.06,0.9785,-256.91256597413206,48.0
-5.619192183086651,0.03254389762878418,0.7,0.06,0.979,-199.4740449348173,48.0
-4.932817358338672,0.03203916549682617,0.6,0.06,0.9765,-147.17001270324099,48.0
-4.333996555573426,0.025803089141845703,0.5,0.06,0.98,-100.93618309150028,48.0
-3.7952467586694247,0.02716803550720215,0.4,0.06,0.98,-60.3722908295429,48.0
-2.6420035362120933,0.027714967727661133,0.29999999999999993,0.06,0.9695,-27.409738059715227,48.0
-1.5741871898495117,0.025747060775756836,0.19999999999999996,0.06,0.9585,-6.004817972813026,48.0
0.21923431308626773,0.02686595916748047,0.1,0.06,0.961,3.471984285028329,48.0
-8.292984338577627,0.05145001411437988,0.9,0.06,0.9365,-345.5960089990861,49.0
-5.872686208898586,0.04485297203063965,0.8,0.06,0.9665,-275.2765406589019,49.0
-5.263638713174255,0.032441139221191406,0.7,0.06,0.9675,-220.15460850754164,49.0
-4.778361007731806,0.028458118438720703,0.6,0.06,0.9685,-170.43604773501104,49.0
-4.1668243466777986,0.03578305244445801,0.5,0.06,0.974,-125.73914066730335,49.0
-3.763584452419451,0.02816319465637207,0.4,0.06,0.975,-86.27062177272022,49.0
-2.9992265170828163,0.02705097198486328,0.29999999999999993,0.06,0.972,-52.143350801315044,49.0
-2.3379767677325956,0.0623478889465332,0.19999999999999996,0.06,0.9725,-25.048245846926864,49.0
-1.3320394206120887,0.04578995704650879,0.1,0.06,0.973,-5.757139668087641,49.0
-6.613523438647803,0.03065204620361328,0.9,0.06,0.984,-322.629462390149,50.0
-5.707857160277601,0.028213977813720703,0.8,0.06,0.9815,-262.65131863514944,50.0
-5.198262854935323,0.029315948486328125,0.7,0.06,0.9805,-208.32876086268266,50.0
-4.572000630449449,0.028778076171875,0.6,0.06,0.9765,-159.2735108987033,50.0
-3.99629928389254,0.02741098403930664,0.5,0.06,0.9805,-116.52000601284342,50.0
-3.4330464512337233,0.050623178482055664,0.4,0.06,0.979,-79.8810021101388,50.0
-3.0063404304711305,0.03296780586242676,0.29999999999999993,0.06,0.9805,-48.018969055424975,50.0
-2.2681086067008898,0.028422117233276367,0.19999999999999996,0.06,0.9725,-21.48656434664076,50.0
-1.4078365797294223,0.02586197853088379,0.1,0.06,0.972,-4.392770757487119,50.0
-6.954359032657808,0.03689217567443848,0.9,0.06,0.974,-327.81530414428926,51.0
-6.251237828139557,0.033612966537475586,0.8,0.06,0.978,-261.98659726375377,51.0
-5.198194143549425,0.041394948959350586,0.7,0.06,0.9835,-215.9498459618929,51.0
-4.778815121024932,0.026254892349243164,0.6,0.06,0.984,-166.45143995408088,51.0
-4.29477810703498,0.027554035186767578,0.5,0.06,0.984,-121.16688198439762,51.0
-3.811766158160786,0.0263369083404541,0.4,0.06,0.986,-79.73386295864948,51.0
-3.2374276674319535,0.027621984481811523,0.29999999999999993,0.06,0.983,-43.969798479923796,51.0
-2.0464035725848633,0.032839059829711914,0.19999999999999996,0.06,0.9825,-17.747105757009727,51.0
-0.9979088666986037,0.028734922409057617,0.1,0.06,0.9805,-3.4432659839905178,51.0
-7.759844417356724,0.028289079666137695,0.9,0.06,0.9455,-317.14544180945614,52.0
-6.541364652629184,0.028078079223632812,0.8,0.06,0.971,-247.6558798406684,52.0
-5.517189808815723,0.029957056045532227,0.7,0.06,0.9705,-187.3186497535556,52.0
-4.686876953429984,0.036454200744628906,0.6,0.06,0.971,-137.32858684206735,52.0
-3.9030710929306776,0.029386043548583984,0.5,0.06,0.9725,-93.92565892217605,52.0
-3.47473774600197,0.03129100799560547,0.4,0.06,0.975,-57.095720331966284,52.0
-3.1283316588079315,0.031126976013183594,0.29999999999999993,0.06,0.977,-23.86387606135174,52.0
-2.4147343175392724,0.04277396202087402,0.19999999999999996,0.06,0.972,4.206474203549293,52.0
1.9776711499770632,0.04282498359680176,0.1,0.06,0.8865,12.9053398414543,52.0
-7.313687317405942,0.04078412055969238,0.9,0.06,0.9755,-329.7465097662859,53.0
-5.844910376875468,0.0349729061126709,0.8,0.06,0.981,-265.2475327569648,53.0
-5.072746742830644,0.02774810791015625,0.7,0.06,0.9815,-211.06458401694366,53.0
-4.5975623359523485,0.028402090072631836,0.6,0.06,0.982,-162.17452260352457,53.0
-4.257902153094494,0.02649998664855957,0.5,0.06,0.981,-117.66344121922776,53.0
-3.8484777440981133,0.026021957397460938,0.4,0.06,0.9815,-77.352320590815,53.0
-3.3965524000461143,0.03310203552246094,0.29999999999999993,0.06,0.9815,-41.09265411819085,53.0
-2.2493265404911393,0.0348970890045166,0.19999999999999996,0.06,0.9765,-12.145828155432126,53.0
0.15659658105791363,0.03600287437438965,0.1,0.06,0.9475,2.037942290811179,53.0
-7.8183254325001705,0.03384089469909668,0.9,0.06,0.933,-337.14442354705426,54.0
-5.901982495743531,0.02876591682434082,0.8,0.06,0.971,-272.753888965785,54.0
-5.372231805643339,0.026755094528198242,0.7,0.06,0.9765,-216.46284888460445,54.0
-4.9851505895718695,0.035578012466430664,0.6,0.06,0.9755,-165.05228682890643,54.0
-4.281453219773645,0.027804136276245117,0.5,0.06,0.9755,-119.8356860723791,54.0
-3.7149775465206325,0.025153160095214844,0.4,0.06,0.9785,-80.16225683003655,54.0
-3.0272272091611345,0.025765180587768555,0.29999999999999993,0.06,0.9795,-46.58778800339718,54.0
-2.4135030699820192,0.027956008911132812,0.19999999999999996,0.06,0.9795,-19.330631042644917,54.0
-1.0112309862706443,0.027548789978027344,0.1,0.06,0.9795,-3.085984775491646,54.0
-6.628526134670248,0.04136395454406738,0.9,0.06,0.9805,-260.815220142347,55.0
-6.08404015296695,0.032087087631225586,0.8,0.06,0.976,-197.32974411278332,55.0
-4.965143503772089,0.06271004676818848,0.7,0.06,0.9785,-140.3513332940134,55.0
-4.334355729736271,0.026437997817993164,0.6,0.06,0.979,-94.15276665489768,55.0
-3.898029300784348,0.022902965545654297,0.5,0.06,0.979,-53.043594636027876,55.0
-3.604614314076306,0.03160881996154785,0.4,0.06,0.9785,-15.507931690543941,55.0
-2.850022378036485,0.038793087005615234,0.29999999999999993,0.06,0.9755,17.782543424544485,55.0
-2.3661892844603223,0.0571749210357666,0.19999999999999996,0.06,0.97,44.12064505839655,55.0
6.9044547008750214,0.07968401908874512,0.1,0.06,0.6435,40.005201782131714,55.0
-8.685266512970403,0.06854891777038574,0.9,0.06,0.927,-303.0150353589902,56.0
-6.1092638640637364,0.040392160415649414,0.8,0.06,0.9485,-233.1740099991223,56.0
-5.32288056253568,0.03902602195739746,0.7,0.06,0.9535,-175.64973536439777,56.0
-4.958228245368679,0.04240608215332031,0.6,0.06,0.9535,-124.29548445941927,56.0
-4.00056201995009,0.03210306167602539,0.5,0.06,0.958,-80.11658393553898,56.0
-2.938533045893648,0.029653072357177734,0.4,0.06,0.962,-45.45594547953804,56.0
-2.359997440773576,0.024760961532592773,0.29999999999999993,0.06,0.961,-18.374374220208225,56.0
-1.1528311905534019,0.0248870849609375,0.19999999999999996,0.06,0.962,-1.3846957329580523,56.0
0.24842935572536357,0.03189206123352051,0.1,0.06,0.966,3.435486422775824,56.0
-7.763790598148151,0.03096318244934082,0.9,0.06,0.955,-333.7994276506918,57.0
-6.375740392214936,0.028573989868164062,0.8,0.06,0.9695,-266.2346263535242,57.0
-5.570007549374668,0.045478105545043945,0.7,0.06,0.9685,-206.47685222375068,57.0
-5.051615154442968,0.03325796127319336,0.6,0.06,0.9695,-153.15594075174482,57.0
-4.303124660702383,0.03839397430419922,0.5,0.06,0.9745,-106.18235806868913,57.0
-3.6352422148457326,0.028394222259521484,0.4,0.06,0.969,-65.31400336015079,57.0
-2.77527260984576,0.029469966888427734,0.29999999999999993,0.06,0.954,-33.111534210273774,57.0
-1.860840402773788,0.030251026153564453,0.19999999999999996,0.06,0.933,-9.129439793962346,57.0
-0.4880573940209883,0.0353388786315918,0.1,0.06,0.91,1.445529594129491,57.0
-7.07983873142982,0.041808128356933594,0.9,0.06,0.9675,-319.52675076156487,58.0
-6.124411935237867,0.036134958267211914,0.8,0.06,0.9735,-254.61554596224246,58.0
-5.4217330331022495,0.03328394889831543,0.7,0.06,0.9765,-196.3537174202658,58.0
-4.6002775050367575,0.0320279598236084,0.6,0.06,0.9795,-145.67745289681633,58.0
-3.789053378235886,0.033273935317993164,0.5,0.06,0.9755,-104.11370499993583,58.0
-3.472569228621056,0.02803206443786621,0.4,0.06,0.9725,-67.63058939164608,58.0
-2.634619671492235,0.033135175704956055,0.29999999999999993,0.06,0.968,-36.69337892620375,58.0
-1.7270487971489714,0.023331880569458008,0.19999999999999996,0.06,0.9655,-13.448282871155604,58.0
-0.5860966381290336,0.027584075927734375,0.1,0.06,0.9695,-1.392031798016169,58.0
-7.356568995861915,0.04467606544494629,0.9,0.06,0.949,-338.0413470444648,59.0
-5.966598776601469,0.03067493438720703,0.8,0.06,0.967,-271.4184747573878,59.0
-5.291806980822648,0.04743003845214844,0.7,0.06,0.9695,-215.65290877293717,59.0
-4.731144843722026,0.027952194213867188,0.6,0.06,0.9705,-165.96718901807523,59.0
-4.475133679588174,0.028610944747924805,0.5,0.06,0.972,-120.02240498095892,59.0
-3.827493783692641,0.026048898696899414,0.4,0.06,0.973,-79.05026981952273,59.0
-2.97165688953277,0.06342005729675293,0.29999999999999993,0.06,0.974,-45.79779617968542,59.0
-2.3359347022301926,0.025929927825927734,0.19999999999999996,0.06,0.9705,-19.26873224134249,59.0
-1.131411174000705,0.024837017059326172,0.1,0.06,0.975,-2.186817706274846,59.0
-6.780175232765638,0.029829978942871094,0.9,0.06,0.9795,-346.9356376601534,60.0
-6.057844523012594,0.034314870834350586,0.8,0.06,0.979,-283.191194066777,60.0
-5.381251782982378,0.03948211669921875,0.7,0.06,0.9835,-226.16308068445986,60.0
-4.84185560256331,0.028538942337036133,0.6,0.06,0.981,-174.43099227786607,60.0
-4.34120743588523,0.024303913116455078,0.5,0.06,0.9805,-127.4388713448543,60.0
-3.817505679141826,0.026426076889038086,0.4,0.06,0.977,-86.53988992029981,60.0
-3.206115035733306,0.026035070419311523,0.29999999999999993,0.06,0.9815,-51.062173502699835,60.0
-2.4231895086984685,0.02417302131652832,0.19999999999999996,0.06,0.9825,-22.673986430207947,60.0
-1.4269115393932739,0.024199962615966797,0.1,0.06,0.983,-3.5255245542405333,60.0
-6.949336344299961,0.043032169342041016,0.9,0.06,0.971,-302.4547377005676,61.0
-5.975001690593193,0.03275918960571289,0.8,0.06,0.976,-238.65032329988315,61.0
-5.11669272774285,0.030007123947143555,0.7,0.06,0.9775,-182.96718773475214,61.0
-4.573703520505612,0.0285491943359375,0.6,0.06,0.973,-134.2537300872358,61.0
-4.106757885953159,0.03591108322143555,0.5,0.06,0.978,-90.79792694532394,61.0
-3.374694614887049,0.032540082931518555,0.4,0.06,0.964,-53.128839924016916,61.0
-2.7360361358213576,0.027659177780151367,0.29999999999999993,0.06,0.9625,-23.074592366285927,61.0
-1.81007724492907,0.038635969161987305,0.19999999999999996,0.06,0.9445,-0.4561746603575667,61.0
0.6551736596632722,0.026454925537109375,0.1,0.06,0.9,6.926018080031149,61.0
-6.068012754308848,0.0343470573425293,0.9,0.06,0.9795,-314.84784670691084,62.0
-5.624185065974922,0.038848876953125,0.8,0.06,0.981,-256.72410917799004,62.0
-5.042041688504231,0.029771804809570312,0.7,0.06,0.98,-203.964117325605,62.0
-4.702713103200574,0.04575300216674805,0.6,0.06,0.9775,-154.8967562391798,62.0
-3.9209267062194173,0.0280609130859375,0.5,0.06,0.979,-111.67832616055749,62.0
-3.6616326076892687,0.027853012084960938,0.4,0.06,0.9785,-73.53838450251571,62.0
-2.8343911277199614,0.030822038650512695,0.29999999999999993,0.06,0.9845,-39.47819805335948,62.0
-2.0941043482881105,0.0236818790435791,0.19999999999999996,0.06,0.9805,-14.147411411278954,62.0
-0.506867935048697,0.02849888801574707,0.1,0.06,0.9815,-0.20821810911106908,62.0
-7.74544216034776,0.03306007385253906,0.9,0.06,0.9755,-270.5162683297503,63.0
-5.886338679451065,0.03200197219848633,0.8,0.06,0.984,-204.59644190536625,63.0
-4.95485964131499,0.028460979461669922,0.7,0.06,0.982,-150.32032679751194,63.0
-4.185322604185649,0.03388190269470215,0.6,0.06,0.978,-105.5456467229523,63.0
